1317.74	1331.28	1292.37	527489000	21476000000	1316.48
1281.88	1319.7	1281.3	449197000	20889200000	1317.73
1265.99	1294.83	1265.93	329631000	20627900000	1281.08
1250.45	1267.58	1249.97	242556000	20372300000	1265.49
1209.63	1250.94	1209.63	235806000	19705400000	1250.15
1231.92	1232.2	1203.94	258951000	20066200000	1207.21
1222.71	1235.56	1208.47	249320000	19913900000	1231.71
1229.42	1235.94	1215.56	272167000	20020700000	1222.05
1211.08	1240.79	1208.41	315108000	19719900000	1229.08
1212.13	1215.51	1205.08	288061000	19734800000	1210.29
1193.77	1217.57	1193.77	270524000	19433800000	1211.67
1183.25	1194.9	1172.65	253206000	19260500000	1193.91
1172.61	1187.22	1172.61	183231000	19085100000	1182.94
1167.3	1188	1164.96	203559000	18996500000	1172.52
1170.33	1190.8	1159.79	254827000	19043800000	1167.54
1201.02	1205.89	1156.44	351969000	19541300000	1169.28
1204.81	1207.14	1196.76	288702000	19600800000	1200.37
1187.46	1208.07	1187.46	216182000	19316000000	1205.01
1187.3	1190.34	1179.04	215883000	19311200000	1187.13
1176.57	1197.21	1171.86	242343000	19134400000	1187.87
1172.65	1184.98	1162.58	209312000	19068600000	1175.95
1178.94	1186.58	1163.39	317022000	19168500000	1176.9
1125.81	1188.37	1125.81	511222000	18302600000	1182.68
1134.14	1135.09	1113.63	414784000	18435700000	1124.78
1145.52	1156.44	1120.52	436310000	18619000000	1133.25
1102.95	1151.74	1102.95	580444000	17924600000	1143.81
1080.61	1107.59	1075.45	514187000	17559400000	1102.17
1071.71	1091.72	1061.09	289634000	17413000000	1080.5
1026.64	1074.92	1026.64	447287000	16679000000	1071.79
1042.21	1049.29	1020.04	352969000	16929800000	1026.43
1046.08	1055.13	1015.88	298458000	16990900000	1039.97
1044.58	1064.65	1027.73	326332000	16964500000	1047.15
972.05	1046.4	971.98	372535000	15785000000	1045.77
974.01	1007.96	954.19	303668000	15814800000	966.73
936.54	975.76	903.71	435803000	15204800000	972.78
1038.45	1040.47	934.36	491038000	16857000000	937.52
1050.05	1058.01	1028.93	248540000	17043400000	1038.59
1120.65	1120.65	1014.21	380841000	18187100000	1049.14
1055.36	1122.43	1055.36	337391000	17125600000	1120.54
1037.24	1063.03	1036.68	286530000	16829800000	1054.23
976.73	1069.91	976.73	406648000	15846000000	1036.74
1099.69	1114.07	957.65	621302000	17838700000	973.82
1180.16	1180.16	1099.57	706599000	19141800000	1100.23
1251.33	1257.98	1152.44	638568000	20293700000	1187.81
1240.16	1251.61	1239.75	297805000	20110400000	1249.61
1232.16	1244.81	1220.72	245306000	19978200000	1240
1221.78	1237.37	1217.03	380277000	19807700000	1231.92
1176.62	1226.98	1175.36	227176000	19073300000	1221.38
1116.32	1193.83	1116.32	283320000	18093700000	1175.83
1189.36	1270.47	1077.25	563796000	19275300000	1116.72
1150.35	1197.46	1141.23	212283000	18640900000	1188.49
1223.23	1232.16	1148.08	332603000	19819800000	1150
1273.21	1275.55	1204.8	291256000	20627100000	1223.54
1267.47	1276	1264.6	153657000	20531900000	1272.83
1254.29	1267.29	1238.06	134127000	20316000000	1267.12
1277.43	1279.4	1230.51	183270000	20688800000	1255.15
1250.71	1280.31	1250.71	315739000	20253700000	1274.99
1224.68	1262.13	1215.62	368275000	19829800000	1251.01
1180.04	1222.5	1179.69	229057000	19104800000	1222.5
1180.72	1193.25	1171.82	184956000	19113600000	1179.97
1163.78	1181.98	1163.38	131570000	18837300000	1179.97
1144.27	1167.47	1130.2	116486000	18518900000	1165.2
1170.41	1174.85	1124.59	139961000	18939500000	1143.84
1172.71	1200.39	1131.96	330759000	18974400000	1173.68
1117.27	1176.62	1116.96	189454000	18075200000	1166.72
1114.8	1125.39	1100.55	136100000	18033400000	1117.44
1079.28	1117.25	1076.93	186869000	17456900000	1115.3
1048.69	1080.49	1041.69	109478000	16960200000	1079.98
1054.76	1056.81	1043.46	77423300	17056600000	1047.87
1049.21	1061.1	1046.96	99073500	16964800000	1054.42
1026.12	1053.17	1025.64	136474000	16589600000	1046.21
1007.65	1033.37	1007.65	122277000	16289100000	1027.44
1006.21	1008.84	1001.58	89759400	16264100000	1007.48
991.74	1011.51	986.47	137946000	16028000000	1004.55
998.88	1002.1	976	100607000	16141500000	990.64
1003.52	1004.76	996.92	67530000	16214700000	999.18
988.9	1009.29	982.83	102261000	15976700000	1004.45
995.63	998.9	946.69	190452000	16083600000	988.67
1064.7	1088.99	953.34	407220000	17197100000	994.38
1062.32	1078.97	1037.49	201855000	17156700000	1063.07
1040.14	1061.93	1040.14	146007000	16796600000	1061.35
1028.4	1044.64	1028.16	111762000	16605400000	1038.15
1043.52	1043.63	1022.37	114208000	16847400000	1027.34
1031.33	1045.9	1015.16	155064000	16648800000	1042.9
1011.46	1033.87	1008.79	201278000	16326100000	1029.91
990	1013.52	983.22	145821000	15977800000	1011.8
970.94	989.11	970.74	150110000	15667900000	989.02
920.96	972.02	920.96	164582000	14859700000	970.4
920.15	923.05	919.47	78227300	14844900000	920.38
922.07	923.42	919.15	60851700	14874000000	919.5
919.81	923.91	919.81	68979600	14835800000	921.59
918.36	923.22	915.85	125594000	14810400000	919.75
902.39	919.33	902.22	131958000	14551200000	917.59
891.92	903.25	891.69	120831000	14380700000	901.54
910.68	924.14	892.29	111349000	14681400000	892.69
925.5	928.27	916.74	73588600	14918800000	921.01
922.21	937.52	897.56	116573000	14863600000	924.67
895.55	927.37	895.53	111158000	14432000000	921.79
898.17	899.4	887.01	86728400	14472100000	895.03
888.34	904.61	884.34	105625000	14311700000	899.07
909.37	917.5	858.3	225677000	14648900000	886.62
830.95	910.56	830.8	155095000	13383900000	907.94
821.78	834.53	820.27	82755200	13234600000	831.53
818.14	823.31	812.87	71013600	13174300000	821.8
825.14	835.09	812.46	93063300	13285200000	818.41
803.74	829	780	168968000	12939100000	823.98
775.18	826.25	755.76	222326000	12477600000	804.83
908.12	919.45	762.76	310929000	14615700000	777.76
902.44	914.87	901.06	115808000	14522600000	907.68
913.24	913.69	879.81	141877000	14694900000	902.83
908.17	942.72	887.25	158715000	14611400000	911.2
903.49	908.59	823.56	279550000	14534400000	908.59
1014.24	1046.81	883.94	351876000	16314100000	902.2
1156.73	1191.1	910.42	510199000	18604000000	1013.38
1044.4	1159.42	1044.4	344946000	16795400000	1154.73
1021.6	1044.08	1021.6	185168000	16426600000	1043.84
998.62	1031.39	996.7	222185000	16055100000	1021.75
963.66	1003.08	958.7	147775000	15491200000	998.33
960.63	963.74	947.24	99135100	15440700000	963.74
972.53	972.53	934.83	187474000	15630200000	961.24
975.13	979.4	954.5	199320000	15670000000	973.5
934.83	975.92	934.83	236630000	15020500000	975.92
908.35	940.05	904.25	167308000	14593300000	933.2
896.9	913.18	896.9	123771000	14407800000	907.61
899.65	899.65	862.42	143665000	14450100000	896.18
922.18	923.48	886.34	137727000	14810300000	898.82
864.89	925.12	864.68	275564000	13888600000	921.98
834.18	875.78	834.15	200027000	13393800000	864.54
800.64	834.28	799.4	155576000	12853700000	834.28
792.25	801.34	791.5	99629300	12717600000	800.88
790.69	793.61	790.32	74886400	12691100000	792.71
791.01	794.74	788.03	60524400	12694800000	790.53
785.17	792.51	784.86	78989800	12599600000	790.83
778.96	785.03	778.96	83608200	12498800000	784.91
780.07	781.43	777.8	81580100	12511700000	778.09
780	782.03	776.84	75979000	12512900000	781.48
780.65	788.46	777.96	81645600	12521500000	780.56
770.04	781.92	770.04	76571000	12349800000	780.09
774.75	774.8	765.41	57313400	12423600000	769.73
773.02	777.09	772.91	53843100	12394500000	774.65
769.94	774.53	769.65	68705300	12344000000	772.79
768.08	774.7	765.95	80111900	12312500000	770.81
764.21	771.54	759.75	96426100	12248900000	768.13
758.72	765.62	758.72	116218000	12159400000	764.22
773.39	773.47	751.71	106363000	12393100000	758.7
771.64	773.87	768.16	60557900	12363600000	773.87
778.25	778.25	764.86	69547300	12467800000	771.15
757.54	781.3	757.54	127605000	12134800000	777.94
746.05	758.27	746.05	80461900	11949200000	756.77
736.28	747.93	736.26	84070800	11791600000	745.69
736.33	737.47	734.56	68511100	11790900000	735.6
732.48	738.01	732.48	61888600	11727800000	735.81
735.44	739.02	731.09	52601800	11773800000	732.03
741.51	742.21	729.63	54962700	11869600000	735.38
740.44	741.65	734.59	67807600	11851100000	741.65
744.62	746.83	733.49	85919300	11916500000	740.29
751.74	752.25	738.92	76543800	12029000000	744.59
739.64	753.87	736.53	129906000	11834200000	751.35
731.26	741.72	730.51	60802400	11698900000	739.25
751.88	755.48	717.94	154116000	12027500000	731.03
751.83	756.24	744.47	110608000	12025400000	751.62
740.71	752.88	736.89	87363100	11846000000	751.59
744.88	755.64	739.51	108579000	11911300000	740.98
711.17	747.62	709.04	141294000	11370700000	744.2
705.79	715.72	705.26	72038500	11283400000	711.62
702	706.28	699.81	62993000	11214600000	705.02
705.2	705.26	687.32	80318100	11264500000	702.03
716.75	717.15	704.03	64622500	11447700000	705.05
715.55	718.32	714.41	63119700	11427200000	716.41
722.84	723.02	711.21	68807800	11542100000	715.53
709.83	740.05	708.61	132429000	11333000000	723.27
703.09	712.99	702.39	79660800	11224000000	709.85
710.74	710.74	699.9	65047100	11344800000	703.13
703.81	714.26	699.56	59902200	11233000000	711.52
703.52	707.51	697.74	53752300	11227200000	703.42
689.12	706.93	685.56	99907700	10996400000	703.24
742.35	745.77	678.16	172808000	11844300000	688.7
730.07	740.83	722.35	84865200	11647200000	740.83
701.34	736.45	701.34	130527000	11187700000	729.79
702.64	709.29	691.68	97064400	11207200000	700.97
714.12	714.12	696.48	100665000	11388800000	701.86
690.29	720.4	690.05	134761000	11007600000	714.48
688	690.44	684.16	81145500	10969800000	689.65
678.21	688.59	678.04	96105300	10812500000	688.31
657.68	679.73	657.68	88877100	10484000000	678.3
654	664.42	653.7	90378800	10424300000	657.59
657.16	657.25	652.6	62218200	10473500000	653.76
657.62	661.13	653.89	54474600	10479700000	657.07
633.14	658.2	632.85	78556500	10088400000	657.29
630.83	634.09	630.69	55951000	10050300000	632.83
630.66	631.92	628.26	56957300	10046700000	630.86
638.13	638.87	628.01	69381700	10164800000	630.52
639.41	640.74	636	65546700	10184000000	637.96
641.82	642.33	638.66	58063600	10221300000	639.19
639.08	642.9	638.9	40298100	10176800000	641.63
640.31	642.1	637.39	39035400	10195200000	638.65
637.01	641.28	637.01	58144600	10141600000	640.38
636.03	638.83	635.03	61620700	10125100000	636.79
640.87	641.34	635.97	92370200	10201000000	636.19
619.24	642.08	618.5	103590000	9855650000	641.07
616.82	621.32	616.2	67481100	9816270000	618.99
619.17	619.2	616.61	39243400	9852480000	616.75
617.34	619.85	617.34	42345900	9822100000	619.11
612.61	617.91	611.82	64071400	9745740000	617.12
612.47	613.82	611.47	56812100	9742370000	613.02
610.22	613.81	609.62	68077500	9705320000	612.51
612.05	612.05	609.48	49801600	9733330000	610.2
610.97	612.57	610.46	46798300	9714980000	612.13
613.95	614	609.68	39249800	9761330000	610.89
609.93	615.24	609.93	56357000	9696280000	613.98
605.72	609.74	604.14	56122400	9628250000	609.74
605.02	606.82	604.85	55658600	9616160000	605.69
606.24	606.59	604.61	48722600	9634530000	604.73
608.02	608.25	604.11	49422400	9661590000	606.17
600.81	608.14	600.35	59153800	9545830000	608.04
602.75	603.38	599.71	33977800	9575360000	600.83
602.96	604.58	602.04	35359500	9577520000	602.63
596.2	603.21	595.79	51067000	9469130000	602.84
597.28	598.49	596.21	67085300	9485280000	596.3
603.59	603.59	595.88	82776200	9584260000	597.15
609.25	609.52	607.94	72710900	9673140000	608.31
609.87	610.93	608.27	54796400	9681960000	609.23
606.28	610.16	605.86	48679400	9623950000	609.87
607.22	607.86	605.19	37140300	9637600000	605.98
607.25	609.26	606.74	64963400	9637020000	606.97
610.59	611.09	607.15	59464600	9688940000	607.15
608.84	611.95	608.41	47877700	9660080000	610.68
608.02	611.19	606.92	86920600	9645930000	609.24
607	608.46	605.41	72812300	9628560000	608.24
623.42	628.82	600.51	73610800	9887780000	606.72
622.93	625.1	622.39	45016800	9878730000	623.51
626.35	626.83	620.26	64550200	9931980000	622.86
614.63	628.77	613.84	86713000	9745120000	626.32
610.57	614.54	608.51	75032400	9679610000	614.54
606.51	610.83	605.09	78529100	9614140000	610.44
608.99	609.05	602.24	82446800	9652490000	606.59
598.59	611.84	596.85	97942900	9486370000	608.63
575.55	599.5	574.06	159014000	9120440000	598.21
572.41	575.64	570.81	79910800	9069550000	575.54
575.55	576.31	571.81	76923400	9118280000	572.3
577.59	577.86	573.64	75840900	9149730000	575.47
574.11	578.36	574.11	70342400	9093530000	577.5
574.07	576.28	573.47	110398000	9091830000	574.11
569.83	574.04	569.74	86301600	9023610000	573.91
579.45	579.85	568.63	59698300	9174990000	569.95
577.75	580.62	576.86	48856800	9147170000	579.65
580.18	580.45	575.17	136130000	9184700000	577.76
583.41	583.59	579.86	56328200	9234800000	580.18
586.77	589.47	581.63	85349200	9286930000	583.41
581.31	588.45	580.59	72844000	9199410000	586.75
581.94	584.16	580.22	38299400	9208210000	581.31
576.08	582.82	575.46	45301400	9114500000	581.7
574.34	578.24	574.18	50631600	9085820000	575.63
573.71	577.79	573.43	59896600	9074760000	574.32
577.76	580.89	571.43	54443000	9138030000	573.22
567.24	581.74	566.72	58405200	8970770000	577.44
570.49	573.58	563.24	57262300	9021180000	567.24
585.59	585.67	564.78	60851100	9258730000	570.47
587.36	589.77	584.98	43563000	9285530000	585.59
588.8	589.91	583.81	69218000	9307250000	587.56
592.12	597.54	589.12	74514400	9358770000	589.12
587.65	599.98	586.37	102905000	9286960000	592.1
591.04	591.09	584.79	92228100	9339660000	587.8
592.74	592.99	588.05	61194100	9365440000	591.05
587.77	597.51	586.82	82398400	9285940000	592.69
575.03	588.4	569.47	80797300	9083510000	587.78
578.28	578.28	569.98	66127900	9133690000	575.04
566.33	579.5	565.78	125292000	8943870000	578.29
548.66	573.36	541.55	207982000	8663670000	566.36
606.4	612.85	531.33	330933000	9574320000	547.47
624.6	626.12	605.88	121887000	9860620000	606.27
655.1	655.28	624.37	110818000	10340900000	624.68
657.01	658.22	654.21	38456100	10370100000	655.05
655.11	657.8	654.79	60703500	10338900000	656.99
654.49	657.6	654.49	86428400	10328100000	655.03
651.63	657.46	648.45	147461000	10281900000	654.35
654.23	656.23	645.88	225135000	10321900000	651.78
661.26	661.83	653.39	78176500	10431900000	654.1
655.41	663.11	652.79	118184000	10338600000	661.28
650.73	656.37	648.52	69532200	10263700000	655.56
664.92	666.58	646.72	134169000	10486600000	650.62
665.23	666.22	660.41	60491800	10490300000	665.01
672.81	672.93	663.36	94636400	10608600000	665.68
672.74	673.28	667.63	61203300	10606500000	672.86
679.81	681.55	668.63	69465000	10716800000	673.11
661.99	682.37	661.99	74407900	10434700000	679.46
663.78	666.46	659.33	50330200	10461700000	660.77
659.17	667.08	659.04	81673100	10387900000	663.25
652.92	662.9	652.92	98511400	10288400000	658.08
664.8	668.7	654.47	131449000	10474500000	654.47
648.28	675.26	646.78	138173000	10213100000	664.55
648.48	659.63	644.98	107910000	10215200000	647.66
650.6	652.29	641.26	102532000	10247300000	649.36
666.38	666.38	633.4	180536000	10493800000	650.96
640.69	666.71	636.47	141970000	10086900000	666.52
678.09	682.43	611.83	258091000	10673400000	640.56
670.42	681.9	670.42	134961000	10550300000	677.33
683.21	683.49	665.07	130476000	10749100000	670.63
658.8	683.66	650.51	92008400	10362700000	683.66
704.97	704.97	649.01	129512000	11086100000	658.66
676.73	703.7	676.4	112354000	10639600000	703.7
672.51	686.15	669.59	134431000	10570600000	676.3
640.59	675.4	636.61	138980000	10066400000	673.34
644.12	644.68	628.28	142456000	10119600000	639.89
658.1	659.25	637.77	138385000	10336800000	647
629.35	655.27	620.52	122134000	9882840000	655.27
665.93	665.98	616.93	109225000	10454900000	629.37
665.28	691.73	646.56	126656000	10442000000	665.12
625.58	681.73	625.27	224317000	9816730000	665.3
597.44	629.33	558.14	253462000	9373190000	623.98
665.91	678.67	587.48	266393000	10445300000	596.12
735.88	735.88	639.07	309944000	11540000000	666.65
763.93	764.08	732.73	174511000	11976700000	737.23
756.69	766.62	745.63	136185000	11859800000	763.78
748.76	777.99	733.93	252718000	11732600000	756.23
768.49	775.36	716.56	363321000	12038900000	748.91
696.52	773.72	696.52	271634000	10908900000	766.31
685.68	696.3	672.56	99223800	10736600000	694.47
704.5	704.5	662.8	186694000	11028900000	685.56
671.65	716	664.49	243295000	10511900000	704.38
609.68	684.84	607.04	277085000	9539850000	672.78
578.67	607.12	578.67	82357000	9052360000	606.73
575.84	579.13	573.33	66991900	9005920000	577.47
582.2	582.2	570.95	71301000	9103080000	574.63
577.17	582.84	573.13	80265800	9022250000	581.64
585.45	590.26	567.51	107770000	9149580000	576.6
574.6	586.47	574.6	72138900	8977700000	585.54
573.31	582.81	569.18	68874100	8955060000	574.98
569.71	590.13	564.24	94925300	8897080000	572.73
537.68	574.64	536.92	122020000	8395070000	569.19
536.51	540.35	533.08	60378200	8375000000	537.97
531.11	543.08	525.64	86061800	8288680000	536.92
534.19	546.62	520.66	138450000	8335100000	531.39
528.47	544.35	522.96	87958700	8243960000	533.86
527.48	553.96	512.18	148737000	8226500000	526.23
473.03	533.47	472.7	181199000	7375780000	530.04
453.52	478.15	453.52	164781000	7070010000	473.46
449.67	453.64	447.9	65203800	7008500000	453.38
446.06	450.3	446.06	65231000	6950690000	449.6
444.29	447.1	443.93	65783100	6921460000	445.98
439.35	444.35	438.82	50582500	6842470000	444.15
443.22	443.43	439.04	39657600	6900700000	439.32
442.97	443.78	441.71	42762300	6895230000	443.19
437.79	444.05	437.39	81987900	6813080000	442.68
454.52	454.63	438.71	96027400	7072090000	438.71
453.69	456	453.3	86850100	7057390000	454.62
454.01	455.07	453.61	64100300	7060730000	453.78
457.59	458.2	452.94	59171500	7114740000	454.16
455.76	458.69	455.46	28514000	7084760000	457.57
455.82	456.84	454.79	37209000	7084100000	455.67
454.85	457.06	453.45	60845000	7067270000	455.67
452.45	454.95	449.25	59849300	7028330000	454.77
450.86	454.58	450.86	50605200	7002230000	452.73
460.52	461.93	448.95	58956100	7150370000	450.89
458.21	462.48	456.53	55493100	7112510000	460.48
458.43	459.42	455.98	40315000	7114060000	458.55
459.64	460.68	457.32	38364500	7131120000	458.54
447.94	461.38	447.07	72796800	6947800000	459.6
446.71	448.51	445.88	50440800	6926990000	447.98
450.18	450.38	445.63	50407300	6978950000	446.72
444.73	451.1	442.62	59366400	6892690000	450.3
451.93	452.44	441.78	92127000	7002610000	444.67
448.48	452.48	447.93	40660100	6947430000	451.88
455.18	455.59	447.7	69322600	7049460000	448.32
449.41	455.38	446.02	49258500	6958330000	455.1
445.04	449.55	436.65	74064700	6889170000	449.01
466.26	467.08	444.13	93564900	7216190000	444.69
461.65	467.96	461.62	78971900	7143060000	466.09
459.12	466.62	453.59	87091800	7102490000	461.43
450.56	460.15	448.93	68198400	6968570000	458.56
445.86	450.28	444.33	50485400	6894280000	450.28
449.69	449.81	444.15	58804400	6951860000	445.74
441.42	450.55	440.95	68204700	6822320000	449.43
435.32	443.05	434.41	72890100	6726370000	441.39
428.7	436.02	428.1	52810500	6622450000	435.51
427.61	429.27	427.09	55670900	6604150000	428.59
430.64	431.37	426.08	52125900	6649170000	427.4
429.57	432.63	428.98	39392800	6631310000	430.57
424.43	429.93	424.43	54801500	6550350000	429.71
423.94	425.37	423.01	45281000	6541030000	424.28
425.63	426.66	422.92	69060400	6565470000	423.73
422.84	427.28	422.84	70728800	6520870000	425.19
421.87	422.74	420.53	50747500	6504290000	422.48
419.59	422.44	419.26	73478600	6467330000	421.56
420.81	420.89	416.51	49792700	6484410000	419.41
422.91	425.36	419.63	63454700	6515190000	420.35
423.62	423.66	420.52	57858600	6524680000	422.75
424.28	424.53	422.73	59091000	6533260000	423.41
421.02	424.26	420.61	60718000	6481350000	424.03
421.3	422.34	419.6	50634300	6483910000	421.44
421.17	421.58	419.7	38053700	6480470000	420.9
418.42	422.08	418.42	45681200	6436700000	420.87
416.76	418.17	415.83	51235700	6409540000	417.96
415.26	418.37	415.26	60215200	6385140000	416.73
416.83	416.83	412.5	66034100	6407840000	414.82
424.3	426.2	412.68	75411500	6521010000	416.52
426.55	426.86	423.29	68522800	6553700000	424.23
418.14	428.8	417.71	71229400	6423040000	426.76
417.37	418.99	416.26	44650400	6409500000	417.94
416.51	418.08	415.56	52560000	6394850000	417.18
418.42	418.68	415.49	68346700	6422730000	416.39
418.16	419.27	417.36	61444200	6417130000	418.04
413.13	418.38	412.53	66813300	6338430000	418.09
413.42	413.42	410.38	61655400	6341380000	413.31
410.4	414.63	410.4	45947900	6293610000	413.75
409.26	410.98	407.23	58423000	6274790000	410.44
420.55	420.55	406.14	104940000	6446330000	409.55
417.89	421	417.89	83528600	6404130000	420.62
416.89	417.69	415.91	65185800	6387190000	417.01
416.39	418.13	414.99	66781700	6377870000	416.83
414.2	416.68	414.2	95259400	6342780000	416.44
411.65	416.6	411.64	74322800	6302330000	414.06
421.61	421.8	410.09	92712900	6453260000	411.62
417.24	423.93	417.01	73969700	6384740000	421.69
414.74	417.51	413.25	81022900	6344960000	417.13
413.89	416.03	411.61	70012300	6330230000	414.86
414.46	416.24	411.09	70311700	6337370000	413.97
407.76	415.92	406.31	85762400	6233430000	414.32
400.52	411.91	395.78	91212500	6121400000	407.71
410.78	411.26	394.04	135385000	6276610000	400.57
421.84	425.18	410.94	90856100	6443890000	410.94
423.91	425.37	419.41	100484000	6474150000	421.65
435.13	435.92	423.99	74955300	6643810000	423.99
437.92	439.65	432.32	74895800	6684800000	435.12
433.44	441.51	431.69	60694700	6614980000	437.7
432.57	435.68	423.82	53033400	6600310000	433.5
432.84	434.23	428.1	41893600	6602810000	432.52
424.63	432.15	421.62	61486000	6476080000	432.15
425.04	427.72	420.42	70798000	6480650000	424.54
420.96	425.55	413.91	67743700	6417190000	424.95
438.25	439.86	417.82	85244900	6679400000	420.74
438.99	439.05	432.92	85385200	6689200000	437.75
437.77	448.05	429.08	89820700	6669260000	438.8
421.6	441.98	421.6	93992100	6421310000	437.16
422.73	423.1	417.6	55711300	6436980000	420.79
416.57	426	415.64	76752600	6341430000	422.37
407.66	421.17	406.78	83193600	6204150000	416.32
